date,ville,annee,marque,modele,couleur,km,vin,prix
2026-03-11,Montréal,2021,Tesla,Model 3 Standard Range Plus,Blue,95259,5YJ3E1EAXMF842955,20500
2026-03-11,Montréal,2021,Tesla,Model 3 Standard Range Plus,Gray,90793,5YJ3E1EA7MF962485,21000
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,51059,5YJ3E1EA8MF089068,23500
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,106179,5YJ3E1EAXMF016476,20000
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,Red,129933,5YJ3E1EA8MF838435,16500
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,Red,110290,5YJ3E1EA3MF982765,16800
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,141473,5YJ3E1EA5MF848565,18000
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,61656,5YJ3E1EA6MF978743,21500
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,25802,5YJ3E1EA5MF029670,24400
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,Black,96341,5YJ3E1EA9MF962441,19700
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,109203,5YJ3E1EA5MF848596,19400
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,BLACK,97135,5YJ3E1EA7MF963166,16400
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,Black,197723,5YJ3E1EA2MF989397,15000
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,WHITE,35051,5YJ3E1EA8MF092939,24100
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,Gray,50064,5YJ3E1EA0MF977538,22750
2026-03-18,Montréal,2021,Tesla,Model 3 Standard Range Plus,Blue,193056,5YJ3E1EA6MF838272,13400
2026-03-19,Québec,2021,Tesla,Model 3 Standard Range Plus,Black,97533,5YJ3E1EA2MF981641,18000
2026-03-19,Québec,2021,Tesla,Model 3 Standard Range Plus,White,45472,5YJ3E1EA5MF092428,22200
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,GRAY,132216,5YJ3E1EA3MF987738,15900
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,Black,89017,5YJ3E1EA2MF963155,21100
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,Black,146440,5YJ3E1EA4MF021267,12500
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,73021,5YJ3E1EA0MF085919,22700
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,74697,5YJ3E1EA7MF027015,21100
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,Blue,68907,5YJ3E1EA7MF028200,22000
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,Black,92199,5YJ3E1EA2MF016956,19200
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,BLACK,98729,5YJ3E1EA8MF985838,18000
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,99021,5YJ3E1EA6MF025594,20100
2026-03-25,Montréal,2021,Tesla,Model 3 Standard Range Plus Rear-Wheel D,WHITE,40812,5YJ3E1EA5MF091019,21100
2026-04-01,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,98022,5YJ3E1EA7MF920401,17400
2026-04-01,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,69547,5YJ3E1EA8MF918849,18100
2026-04-01,Montréal,2021,Tesla,Model 3 Long Range All-Wheel Drive,WHITE,74560,5YJ3E1EB8MF061960,27500
2026-04-08,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,64908,5YJ3E1EA2MF918846,22400
2026-04-08,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,100892,5YJ3E1EA4MF020684,17900
2026-04-08,Montréal,2021,Tesla,Model 3 Standard Range Plus,White,138949,5YJ3E1EA6MF964017,16000
2026-04-15,Montréal,2021,Tesla,Model 3,Gray,101401,5YJ3E1EA0MF047039,18300
2026-03-18,Montréal,2021,Tesla,Model S Long Range Palladium,WHITE,46258,5YJSA1E54MF442318,54600
2026-03-05,Québec,2021,Tesla,Model Y Long Range AWD,Blue,134445,5YJYGDEE7MF134764,21000
2026-03-11,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,WHITE,128389,5YJYGAEE9MF189585,28500
2026-03-11,Montréal,2021,Tesla,Model Y Long Range AWD,BLUE,78229,5YJYGDEE7MF064599,30400
2026-03-18,Montréal,2021,Tesla,Model Y Standard Range RWD,BLUE,69284,5YJYGDED0MF121216,30400
2026-03-18,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,BLACK,73236,5YJYGAEE1MF306642,33000
2026-03-18,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,BLUE,78456,5YJYGAEE6MF183291,30250
2026-03-18,Montréal,2021,Tesla,Model Y Performance,White,62832,5YJYGDEF2MF202154,33200
2026-03-18,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,RED,72804,5YJYGDEE7MF186685,31900
2026-03-18,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,WHITE,142198,5YJYGDEE0MF211183,26250
2026-03-18,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,WHITE,82207,5YJYGDEE9MF229360,31000
2026-03-18,Montréal,2021,Tesla,Model Y Standard Range RWD,WHITE,89958,5YJYGDED6MF119597,26250
2026-03-18,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,BLACK,83056,5YJYGDEE5MF254188,31400
2026-03-18,Montréal,2021,Tesla,Model Y Long Range AWD,WHITE,66226,5YJYGDEE2MF073520,33800
2026-03-18,Montréal,2021,Tesla,Model Y Standard Range RWD,WHITE,78295,5YJYGDED0MF119515,27000
2026-03-18,Montréal,2021,Tesla,Model Y Standard Range RWD,RED,152226,5YJYGDED2MF116812,20200
2026-03-19,Québec,2021,Tesla,Model Y Long Range AWD,BLACK,138309,5YJYGDEE0MF080143,25700
2026-03-19,Québec,2021,Tesla,Model Y Long Range AWD,RED,71720,5YJYGDEE2MF070360,31000
2026-03-25,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,RED,99959,5YJYGDEE4MF141560,27000
2026-03-25,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,WHITE,110057,5YJYGDEE1MF303466,28800
2026-03-25,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,WHITE,73200,5YJYGDEE2MF206437,34500
2026-03-25,Montréal,2021,Tesla,Model Y Long Range Awd,BLUE,66567,5YJYGDEE3MF174212,33200
2026-03-25,Montréal,2021,Tesla,Model Y Standard Range Rwd,BLUE,92569,5YJYGDED8MF120914,27000
2026-03-25,Montréal,2021,Tesla,Model Y Performance,Black,87416,5YJYGDEF0MF084007,31000
2026-03-25,Montréal,2021,Tesla,Model Y Long Range Awd,BLACK,138402,5YJYGDEE9MF085244,25400
2026-03-25,Montréal,2021,Tesla,Model Y Long Range Awd,WHITE,73855,5YJYGDEE1MF061908,32000
2026-03-25,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,BLACK,85557,5YJYGDEE5MF195370,27750
2026-03-25,Montréal,2021,Tesla,Model Y Standard Range Rwd,BLUE,91267,5YJYGDED8MF120928,22500
2026-03-26,Québec,2021,Tesla,Model Y Long Range All-Wheel Drive,BLACK,83578,5YJYGDEE0MF192652,27500
2026-03-26,Québec,2021,Tesla,Model Y Long Range Awd,WHITE,140574,5YJYGDEE7MF067289,24000
2026-04-08,Montréal,2021,Tesla,Model Y Long Range Awd,Black,32319,NOVIN-67465FF03A,35750
2026-04-08,Montréal,2021,Tesla,Model Y Long Range Awd,Black,32319,5YJYGDEE1MF117667,35750
2026-04-08,Montréal,2021,Tesla,Model Y Long Range All-Wheel Drive,White,111655,5YJYGDEE6MF263689,26750
2026-04-15,Montréal,2021,Tesla,Model Y,White,75917,5YJYGDED7MF119317,28900
2026-02-26,Québec,2022,Tesla,Model 3 Long Range,Red,43710,5YJ3E1EB4NF207014,31000
2026-02-26,Québec,2022,Tesla,Model 3 Long Range AWD,Black,52169,5YJ3E1EB7NF167897,24800
2026-03-05,Québec,2022,Tesla,Model 3 Rear-Wheel Drive,Black,74146,5YJ3E1EA5NF165671,21600
2026-02-26,Québec,2022,Tesla,Model 3 RWD,Blue,56872,5YJ3E1EA4NF317925,25500
2026-03-11,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,121607,5YJ3E1EA2NF196554,15700
2026-03-11,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,GRAY,62949,5YJ3E1EA0NF203002,23500
2026-03-11,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,113249,5YJ3E1EA5NF153052,22750
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,94812,5YJ3E1EA3NF239511,19400
2026-03-18,Montréal,2022,Tesla,Model 3 Long Range All-Wheel Drive,GRAY,98559,5YJ3E1EB1NF167703,24750
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLUE,104921,5YJ3E1EA7NF248552,21300
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,74081,5YJ3E1EA8NF164398,23600
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,76906,5YJ3E1EAXNF156836,23500
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,110391,5YJ3E1EA5NF197004,22400
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,90327,5YJ3E1EA1NF168664,20900
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,84490,5YJ3E1EA5NF152368,22300
2026-03-18,Montréal,2022,Tesla,Model 3 Long Range All-Wheel Drive,BLACK,89718,5YJ3E1EB8NF178875,26500
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,74924,5YJ3E1EA2NF199647,23200
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,89731,5YJ3E1EA5NF192868,22100
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,81604,5YJ3E1EA2NF156684,22100
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,WHITE,84575,5YJ3E1EA8NF157760,23400
2026-03-18,Montréal,2022,Tesla,Model 3 RWD,White,75472,5YJ3E1EA8NF194582,22200
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,86657,5YJ3E1EA9NF202589,22800
2026-03-18,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,77960,5YJ3E1EA9NF157590,25200
2026-03-25,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,GRAY,83871,5YJ3E1EA3NF166057,22800
2026-03-25,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,GRAY,73700,5YJ3E1EA5NF155187,23400
2026-03-25,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLUE,85142,5YJ3E1EA8NF173313,20500
2026-03-25,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLACK,64391,5YJ3E1EAXNF172163,22700
2026-03-26,Québec,2022,Tesla,Model 3 Rear-Wheel Drive,BLUE,57086,5YJ3E1EA7NF314680,23800
2026-03-26,Québec,2022,Tesla,Model 3 Long Range All-Wheel Drive,GRAY,91020,5YJ3E1EB9NF253552,26600
2026-04-01,Montréal,2022,Tesla,Model 3 Rwd,Gray,69793,5YJ3E1EA6NF195813,22700
2026-04-01,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,GRAY,74614,5YJ3E1EA6NF250339,25500
2026-04-01,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,RED,101938,5YJ3E1EB9NF171112,25500
2026-04-01,Montréal,2022,Tesla,Model 3 Long Range All-Wheel Drive,BLACK,100529,5YJ3E1EB1NF203485,24300
2026-04-01,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,BLUE,134396,5YJ3E1EA5NF321837,16800
2026-04-08,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,White,102512,5YJ3E1EA4NF155293,19100
2026-04-08,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,Black,104435,5YJ3E1EA8NF172601,19700
2026-04-08,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,White,52937,5YJ3E1EA9NF160215,25600
2026-04-08,Montréal,2022,Tesla,Model 3 Long Range All-Wheel Drive,Blue,75476,5YJ3E1EB6NF169057,27100
2026-04-08,Montréal,2022,Tesla,Model 3 Rwd,White,66667,5YJ3E1EA2NF178166,19750
2026-04-08,Montréal,2022,Tesla,Model 3 Rear-Wheel Drive,Black,47858,5YJ3E1EA3NF160999,25200
2026-04-09,Québec,2022,Tesla,Model 3 Rwd,White,175180,5YJ3E1EA9NF238430,14200
2026-04-15,Montréal,2022,Tesla,Model 3,GRAY,66904,5YJ3E1EA4NF165855,24000
2026-04-15,Montréal,2022,Tesla,Model 3,WHITE,39683,5YJ3E1EA5NF153567,26800
2026-04-15,Montréal,2022,Tesla,Model 3,Black,94882,5YJ3E1EA0NF169093,23300
2026-04-15,Montréal,2022,Tesla,Model 3,Gray,153194,5YJ3E1EA6NF166912,18000
2026-03-26,Québec,2022,Tesla,Model X Long Range Palladium,BLACK,59826,7SAXCDE51NF346393,66750
2026-03-04,Montréal,2022,Tesla,Model Y Performance All-Wheel Drive,Black,38237,7SAYGDEF9NF308752,40700
2026-02-26,Québec,2022,Tesla,Model Y Performance AWD,Gray,90961,7SAYGDEF3NF372799,30200
2026-03-11,Montréal,2022,Tesla,Model Y Performance,White,80318,7SAYGDEF7NF364141,35400
2026-03-11,Montréal,2022,Tesla,Model Y Long Range AWD,WHITE,66980,7SAYGDEEXNF338897,36500
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,102337,7SAYGAEE6NF400911,29000
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,GRAY,75081,7SAYGDEE2NF509724,34200
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,113562,7SAYGDEE8NF319376,30400
2026-03-18,Montréal,2022,Tesla,Model Y Performance,Gray,104618,7SAYGDEF3NF451552,31800
2026-03-18,Montréal,2022,Tesla,Model Y Performance,Black,90604,7SAYGDEF2NF389190,32400
2026-03-18,Montréal,2022,Tesla,Model Y Performance,Black,73311,7SAYGDEF7NF448704,36600
2026-03-18,Montréal,2022,Tesla,Model Y Performance,White,54455,7SAYGDEF7NF337909,37800
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,70766,7SAYGDEE0NF376655,34500
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLUE,76541,7SAYGAEE2NF381838,35000
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,WHITE,80377,7SAYGDEE5NF424005,32800
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,GRAY,83696,7SAYGDEE5NF563633,32400
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,GRAY,114165,7SAYGDEEXNF362567,27200
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,WHITE,118699,7SAYGDEE3NF383356,26400
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,70555,7SAYGDEE0NF506188,34200
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,GRAY,84204,7SAYGDEE3NF377590,34200
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,117626,7SAYGDEE8NF385104,27000
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,RED,40392,7SAYGAEE4NF394784,31600
2026-03-18,Montréal,2022,Tesla,Model Y Performance,Gray,86972,7SAYGDEFXNF347852,33800
2026-03-18,Montréal,2022,Tesla,Model Y Performance,Black,84943,7SAYGDEF1NF365608,35800
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLUE,69316,7SAYGDEE9NF362060,36000
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,85654,7SAYGDEE7NF390620,33750
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,69765,7SAYGAEE5NF382644,33400
2026-03-18,Montréal,2022,Tesla,Model Y Performance,White,163277,7SAYGDEF2NF391201,23300
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,WHITE,91524,7SAYGDEE8NF374782,32000
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLUE,96024,7SAYGAEE0NF323551,33000
2026-03-18,Montréal,2022,Tesla,Model Y Performance,White,53026,7SAYGDEF1NF374938,37250
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,73834,7SAYGDEEXNF377943,32800
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,GRAY,69673,7SAYGDEE0NF576371,36800
2026-03-18,Montréal,2022,Tesla,Model Y Long Range AWD,BLACK,90815,7SAYGAEE4NF377385,34000
2026-03-19,Québec,2022,Tesla,Model Y Long Range AWD,BLACK,79281,7SAYGDEE2NF339669,35400
2026-03-19,Québec,2022,Tesla,Model Y Long Range AWD,GRAY,80984,7SAYGDEE7NF512733,33200
2026-03-19,Québec,2022,Tesla,Model Y Long Range AWD,BLACK,70269,7SAYGDEE7NF573225,34600
2026-03-19,Québec,2022,Tesla,Model Y Long Range AWD,BLACK,95788,7SAYGDEEXPF776208,33200
2026-03-19,Québec,2022,Tesla,Model Y Performance,White,81790,7SAYGDEF5NF324348,37000
2026-03-25,Montréal,2022,Tesla,Model Y Performance,Black,101422,7SAYGDEF7NF379108,31500
2026-03-25,Montréal,2022,Tesla,Model Y Long Range Awd,BLUE,91257,7SAYGDEE8NF565229,29600
2026-03-25,Montréal,2022,Tesla,Model Y Performance,Black,45079,7SAYGDEF0NF576377,40600
2026-03-25,Montréal,2022,Tesla,Model Y Long Range Awd,BLACK,80630,7SAYGDEE8NF370490,32300
2026-03-25,Montréal,2022,Tesla,Model Y Long Range Awd,RED,95158,7SAYGDEE3NF393787,30000
2026-03-25,Montréal,2022,Tesla,Model Y Performance,Black,62410,7SAYGDEF3NF339074,36900
2026-03-25,Montréal,2022,Tesla,Model Y Performance,Gray,65589,7SAYGDEF8NF507520,37250
2026-03-25,Montréal,2022,Tesla,Model Y Performance,Black,83963,7SAYGDEF1NF456877,33900
2026-03-25,Montréal,2022,Tesla,Model Y Long Range Awd,BLACK,122988,7SAYGAEE5NF385026,29600
2026-03-25,Montréal,2022,Tesla,Model Y Long Range Awd,BLACK,87318,7SAYGDEE6NF384646,32600
2026-03-25,Montréal,2022,Tesla,Model Y Long Range Awd,WHITE,100325,7SAYGDEEXNF391650,31800
2026-03-25,Montréal,2022,Tesla,Model Y Performance,Blue,141821,7SAYGDEF6NF565061,26500
2026-03-26,Québec,2022,Tesla,Model Y Long Range Awd,BLUE,57352,7SAYGDEE3NF565204,36600
2026-04-01,Montréal,2022,Tesla,Model Y Performance,Black,123955,7SAYGDEF9NF575972,30500
2026-04-02,Québec,2022,Tesla,Model Y,Red,47645,7SAYGDEE4NF423119,36100
2026-04-09,Québec,2022,Tesla,Model Y Performance,White,76482,7SAYGDEF8NF521689,37000
2026-04-15,Montréal,2022,Tesla,Model Y,BLACK,110014,7SAYGDEE9NF395222,26700
2026-03-05,Québec,2023,Tesla,Model 3 Rear-Wheel Drive,Gray,60907,5YJ3E1EA7PF461570,22800
2026-02-25,Montréal,2023,Tesla,Model 3 RWD,Black,44695,5YJ3E1EA4PF422029,26000
2026-03-11,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,GRAY,89053,LRW3E1FAXPC845626,24400
2026-03-18,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,WHITE,114810,LRW3E1FA1PC872374,17700
2026-03-18,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,WHITE,84418,5YJ3E1EA9PF400513,25750
2026-03-18,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,GRAY,90447,LRW3E1FA3PC921431,22800
2026-03-18,Montréal,2023,Tesla,Model 3,White,81858,5YJ3E1EA2PF480043,24300
2026-03-26,Québec,2023,Tesla,Model 3 Long Range,White,71122,LRW3E1EB5PC843552,32000
2026-04-01,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,GRAY,35776,LRW3E1FA5PC899903,30600
2026-04-08,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,Black,28961,LRW3E1FA4PC872255,28400
2026-04-08,Montréal,2023,Tesla,Model 3 Rear-Wheel Drive,White,47880,5YJ3E1EA3PF397088,25400
2026-04-09,Québec,2023,Tesla,Model 3 Long Range Awd,GRAY,59757,LRW3E1EB3PC843193,30800
2026-04-15,Montréal,2023,Tesla,Model 3,BLACK,68099,LRW3E1FA2PC845166,27800
2026-04-15,Montréal,2023,Tesla,Model 3,White,99713,LRW3E1FA2PC891757,23000
2026-03-05,Québec,2023,Tesla,Model Y Long Range AWD,Blue,88504,7SAYGDEE2PF647573,33200
2026-03-04,Montréal,2023,Tesla,Model Y RWD,Black,48102,LRWYGDFD8PC227619,31400
2026-02-25,Montréal,2023,Tesla,Model Y RWD,Black,59553,LRWYGDFD7PC019537,33800
2026-03-11,Montréal,2023,Tesla,Model Y Long Range,Gray,48708,7SAYGDEE9PF600377,40500
2026-03-18,Montréal,2023,Tesla,Model Y Long Range AWD,GRAY,106093,7SAYGDEE0PF640847,35000
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,BLUE,48304,LRWYGDFD6PC227537,33200
2026-03-18,Montréal,2023,Tesla,Model Y Long Range AWD,GRAY,38474,LRWYGDEE4PC264967,39750
2026-03-18,Montréal,2023,Tesla,Model Y Long Range AWD,WHITE,77551,7SAYGDEE1PF588502,37500
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,BLACK,81490,LRWYGDFD6PC913402,27400
2026-03-18,Montréal,2023,Tesla,Model Y Long Range AWD,GRAY,67658,7SAYGDEEXPF644226,39500
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,65466,LRWYGDFD0PC939574,30600
2026-03-18,Montréal,2023,Tesla,Model Y Performance,White,133747,LRWYGDEF8PC967223,31800
2026-03-18,Montréal,2023,Tesla,Model Y RWD Rear-Wheel Drive,White,59127,LRWYGDFD3PC902762,31200
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,RED,42415,LRWYGDFD8PC930055,28200
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,58869,LRWYGDFD8PC057701,31100
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,65882,LRWYGDFD0PC162975,28900
2026-03-18,Montréal,2023,Tesla,Model Y Long Range AWD,WHITE,77622,LRWYGDEE8PC229980,37800
2026-03-18,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,WHITE,71267,LRWYGDFD4PC162249,28250
2026-03-25,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,54973,LRWYGDFD4PC930957,33100
2026-03-25,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,47747,LRWYGDFD2PC227874,32100
2026-03-25,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,52819,LRWYGDFD8PC227216,32300
2026-03-25,Montréal,2023,Tesla,Model Y Performance,Black,61179,7SAYGDEF5PF665008,42250
2026-03-25,Montréal,2023,Tesla,Model Y Rear-Wheel Drive,GRAY,52613,LRWYGDFD4PC161828,31300
2026-03-25,Montréal,2023,Tesla,Model Y Performance,Black,84797,7SAYGDEF6PF589914,37200
2026-03-26,Québec,2023,Tesla,Model Y Rwd,Red,90670,LRWYGDFDXPC057571,27400
2026-04-01,Montréal,2023,Tesla,Model Y Performance,Black,64074,LRWYGDEF8PC019999,42800
2026-04-02,Québec,2023,Tesla,Model Y,WHITE,102538,LRWYGDFD1PC904896,25600
2026-04-02,Québec,2023,Tesla,Model Y,Black,121411,LRWYGDEF8PC019825,31700
2026-02-25,Montréal,2024,Tesla,Model 3,Gray,16608,LRW3E7FA5RC089290,39000
2026-04-08,Montréal,2024,Tesla,Model 3 Long Range Dual Motor Al,Black,56550,LRW3E7EB6RC200245,36000
2026-04-09,Québec,2024,Tesla,Model 3 Long Range Dual Motor Al,BLUE,43788,LRW3E7EB8RC100860,45400
2026-03-11,Montréal,2024,Tesla,Model Y Standard Range,Blue,33221,LRWYGDFD4RC671938,37000
2026-03-18,Montréal,2024,Tesla,Model Y Long Range AWD,GRAY,43049,LRWYGDEE8RC639262,47800
2026-03-18,Montréal,2024,Tesla,Model Y Long Range AWD,BLACK,25224,LRWYGDEE3RC670869,46250
2026-03-19,Québec,2024,Tesla,Model Y Long Range AWD,GRAY,42403,7SAYGDEE3RF019198,46600
2026-03-26,Québec,2024,Tesla,Model Y Long Range,Gray,42458,7SAYGDEE8RF081065,46000
2026-04-02,Québec,2024,Tesla,Model Y,BLUE,101105,7SAYGDED6RF012298,30600
2026-03-04,Montréal,2025,Tesla,Model 3 Premium,Blue,58746,5YJ3E1EB8SF894252,45400
2026-03-11,Montréal,2025,Tesla,Model 3 Premium,White,47080,5YJ3E1EB3SF892277,48750
2026-03-26,Québec,2016,Toyota,4Runner Sr5,Black,171684,JTEBU5JR5G5374264,22000
2026-03-25,Montréal,2022,Toyota,4Runner 4Wd,Gray,55421,JTENU5JR5N6066385,50000
2026-03-04,Montréal,2025,Toyota,4Runner 4WD,White,9023,JTEVA5BR5S5002940,67000
2026-04-15,Montréal,2023,Toyota,Bz4X,Blue,68859,JTMAAAAA8PA000234,21500
2026-04-15,Montréal,2023,Toyota,Bz4X,Silver,76711,JTMABACA1PA042299,22600
2026-04-08,Montréal,2023,Toyota,Bz4X L,Gray,23582,JTMAAAAA8PA001075,25200
2026-03-04,Montréal,2023,Toyota,BZ4X LE,Black,41906,JTMAAAAA0PA027606,23500
2026-03-04,Montréal,2023,Toyota,BZ4X XLE,White,72189,JTMABACA3PA006839,23000
2026-02-25,Montréal,2023,Toyota,BZ4X XLE,White,26923,JTMABACA4PA044855,26600
2026-03-11,Montréal,2023,Toyota,BZ4X XLE,Blue,19125,JTMABABA3PA000735,26400
2026-03-18,Montréal,2023,Toyota,BZ4X XLE,Blue,60112,JTMABACA0PA037014,23700
2026-04-01,Montréal,2023,Toyota,Bz4X Xle,White,48444,JTMABACA1PA018620,22000
2026-04-09,Québec,2023,Toyota,Bz4X Xle,Blue,67936,JTMABABA0PA001714,23300
2026-04-02,Québec,2024,Toyota,Bz4X,Black,29508,JTMAAAAA8RA032510,25200
2026-04-15,Montréal,2024,Toyota,Bz4X,Black,43274,JTMAAAAA7RA029467,25300
2026-03-11,Montréal,2024,Toyota,BZ4X LE,Silver,25154,JTMAAAAA5RA039267,24800
2026-03-18,Montréal,2024,Toyota,BZ4X LE,White,29638,JTMAAAAA6RA039679,24200
2026-04-01,Montréal,2024,Toyota,Bz4X Xle,Black,54871,JTMABACA3RA057650,28900
2026-03-25,Montréal,2025,Toyota,Bz4X Le,,20632,NOVIN-821445B74A,28600
2026-04-01,Montréal,2025,Toyota,Bz4X Xle,Black,5130,JTMABACA5SA102092,38300
2026-03-26,Québec,2019,Toyota,C-Hr Fwd,Red,102961,NMTKHMBX2KR073744,10600
2026-03-11,Montréal,2020,Toyota,C-HR Limited,Gray,79353,JTNKHMBX0L1083314,15500
